284,0.0162713
285,0.0163493
286,0.0164203
287,0.0164634
288,0.0165218
289,0.0165962
290,0.0166327
291,0.0166761
292,0.0167223
293,0.0167727
294,0.0168353
295,0.0168565
296,0.0169224
297,0.0169518
298,0.0170306
299,0.0171096
300,0.0171886
301,0.0172677
302,0.0173474
303,0.0173745
304,0.0174181
305,0.0174921
306,0.0175572
307,0.0176371
308,0.0177128
309,0.0177929
310,0.0178456
311,0.0179086
312,0.0179888
313,0.0180691
314,0.0181329
315,0.0182036
316,0.0182587
317,0.0183391
318,0.0183951
319,0.0184559
320,0.0185221
321,0.0185982
322,0.0186745
323,0.018754
324,0.0188348
325,0.0189156
326,0.0189541
327,0.0190235
328,0.0190991
329,0.0191801
330,0.0192611
331,0.0192811
332,0.0192975
333,0.019342
334,0.0193875
335,0.0194346
336,0.0194955
337,0.0195658
338,0.0196278
339,0.0196717
340,0.0197253
341,0.0197846
342,0.0198155
343,0.0198599
344,0.0198881
345,0.0199335
346,0.0199974
347,0.0200654
348,0.0201001
349,0.0201733
350,0.0202476
351,0.0203127
352,0.0203887
353,0.0204615
354,0.0205273
355,0.0205927
356,0.0206348
357,0.0207117
358,0.0207696
359,0.0208468
360,0.0209225
361,0.0209999
362,0.021057
363,0.0211252
364,0.0211597
365,0.0211942
366,0.0212671
367,0.0213358
368,0.0214099
369,0.0214852
370,0.0215509
371,0.0216297
372,0.0217104
373,0.0217915
374,0.0218727
375,0.021954
376,0.0220344
377,0.0221157
378,0.0221451
379,0.0221835
380,0.0222389
381,0.0222874
382,0.0223304
383,0.0223719
384,0.0224065
385,0.0224524
386,0.0225022
387,0.0225593
388,0.0226247
389,0.0226909
390,0.0227584
391,0.0228328
392,0.022908
393,0.0229845
394,0.0230621
395,0.0230873
396,0.0231205
397,0.0231419
398,0.023178
399,0.0232177
400,0.0232504
401,0.0232938
402,0.0233433
403,0.023393
404,0.0234441
405,0.0234963
406,0.0235275
407,0.0235798
408,0.0236096
409,0.0236401
410,0.0236778
411,0.0237169
412,0.0237538
413,0.0237961
414,0.02385
415,0.0238789
416,0.0239335
417,0.0239647
418,0.0239877
419,0.0240395
420,0.0240966
421,0.0241214
422,0.0241775
423,0.0242224
424,0.0242821
425,0.0243419
426,0.0244019
427,0.0244626
428,0.0245043
429,0.0245464
430,0.0245863
431,0.024633
432,0.0246832
433,0.0247415
434,0.0247816
435,0.0248402
436,0.024873
437,0.0249338
438,0.0249476
439,0.0249934
440,0.0250458
441,0.0251064
442,0.0251692
443,0.0252265
444,0.0252898
445,0.0253537
446,0.0254184
447,0.0254581
448,0.0254955
449,0.0255326
450,0.0255817
451,0.0256364
452,0.0256986
453,0.0257379
454,0.0258028
455,0.0258679
456,0.0259347
457,0.0259815
458,0.0260488
459,0.0261165
460,0.026185
461,0.026218
462,0.0262808
463,0.0263499
464,0.0263932
465,0.0264412
466,0.0264907
467,0.0265591
468,0.0266287
469,0.0266993
470,0.0267379
471,0.0268085
472,0.0268491
473,0.0268792
474,0.0269514
475,0.0270237
476,0.0270771
477,0.0271494
478,0.0271951
479,0.0272683
480,0.0273128
481,0.0273476
482,0.0273794
483,0.0274346
484,0.0274905
485,0.0275586
486,0.0276028
487,0.0276746
488,0.0277036
489,0.0277461
490,0.0277923
491,0.0278655
492,0.0279393
493,0.0280133
494,0.0280651
495,0.0281097
496,0.0281762
497,0.0282482
498,0.0283229
499,0.0283575
500,0.0283892
